ORF_TYPE,CAI,CHECKSUM,HIDROPHOBICITY,ISOELECTRIC,AROMATIC,INSTABLE,MW,HELIX,TURN,SHEET,MOL_EXT_RED,MOL_EXT_OX
Verified_ORF,0.21610566921211752,1115495094,-1.1073599999999992,9.184762382507323,0.054400000000000004,60.39984000000017,72513.57470000029,0.2208,0.19519999999999998,0.2736,53860,53985
Verified_ORF,0.1659962407373944,3069442255,-0.4738336713995943,6.837241935729981,0.11359026369168357,35.97547667342799,56236.30060000006,0.3123732251521298,0.281947261663286,0.20892494929006084,73800,74050
Verified_ORF,0.1655712332181827,1073244026,-0.320849420849421,10.029104804992677,0.11969111969111969,51.828996138996125,30113.215300000036,0.34362934362934366,0.20463320463320464,0.1969111969111969,44920,45045
Verified_ORF,0.16087858690854573,967317263,0.28383838383838383,10.476257514953613,0.10101010101010102,33.7970202020202,22063.08990000002,0.3939393939393939,0.2525252525252525,0.25757575757575757,22460,22460
Verified_ORF,0.22940076079467747,1476536199,0.14790697674418607,4.999751091003417,0.10232558139534884,33.4674418604651,24063.337500000034,0.3813953488372094,0.20930232558139533,0.25116279069767444,24410,24535
Verified_ORF,0.31742305637181883,3972503341,-0.438473520249221,4.997932243347167,0.06074766355140186,32.089112149532674,69656.37750000034,0.2616822429906542,0.23520249221183798,0.2601246105919003,20400,20525
Dubious_ORF,0.24323334139179908,3582347190,-0.01813953488372081,5.2371675491333,0.07906976744186046,24.212093023255807,23739.25280000003,0.3627906976744186,0.2837209302325581,0.14883720930232558,27500,27625
Verified_ORF,0.4001822870195007,2697274520,-0.41650485436893236,4.295345497131348,0.07766990291262135,42.126213592233015,22626.76629999999,0.2524271844660194,0.16019417475728154,0.3398058252427184,20970,20970
Verified_ORF,0.19365222846618532,2643568407,-0.09034536891679769,5.577178382873535,0.09654631083202511,42.48871271585581,144960.36280000085,0.36734693877551017,0.23233908948194662,0.2401883830455259,151500,153125
Verified_ORF,0.19836308945117134,3458534935,-0.5115517241379297,9.379392433166505,0.07931034482758621,31.939586206896713,132106.5069000008,0.3129310344827586,0.21724137931034482,0.20603448275862069,134650,135025
Verified_ORF,0.22484628022456765,217343526,-0.8326530612244893,9.337165641784669,0.0705009276437848,58.933209647495524,59038.60740000018,0.21706864564007422,0.3487940630797774,0.20779220779220778,22350,22350
Verified_ORF,0.3166768513956828,1098917733,-0.13059360730593597,6.999687767028808,0.0958904109589041,32.19045662100456,24723.195700000015,0.3333333333333333,0.1506849315068493,0.2602739726027397,30940,31190
Verified_ORF,0.1875837182430291,3536470179,-0.2884976525821596,4.682532691955566,0.09389671361502348,43.617652582159614,48654.22380000009,0.33568075117370894,0.22065727699530518,0.24647887323943662,82850,83475
Verified_ORF,0.2355098422719218,460361341,-0.5589371980676318,5.86751194000244,0.09500805152979067,28.620772946859912,70346.92950000029,0.2882447665056361,0.24476650563607083,0.22866344605475042,68300,68550
Verified_ORF,0.17131515846188747,2606557251,-0.28181818181818236,7.069258689880371,0.08727272727272728,36.864,31312.625700000008,0.3381818181818182,0.20727272727272728,0.2509090909090909,32430,32430
transposable_element_gene,0.21265226624978928,4278901934,-0.6113712374581947,8.743605232238771,0.08528428093645485,49.387458193980294,136730.47800000088,0.2934782608695652,0.25501672240802675,0.2040133779264214,138440,139065
transposable_element_gene,0.22584864351115222,3865932446,-0.8438636363636355,7.2384115219116225,0.075,52.844340909090924,49071.789500000035,0.21590909090909088,0.32954545454545453,0.17045454545454544,41830,42080
Verified_ORF,0.20606808309447416,3336480825,-1.044287729196049,4.342408180236817,0.06488011283497884,56.722440056417696,78980.5347000004,0.21156558533145275,0.3032440056417489,0.2242595204513399,53290,53415
Verified_ORF,0.27899700172482006,3002998043,-0.3954248366013075,5.664312553405763,0.0915032679738562,34.93039215686275,34602.993500000026,0.32679738562091504,0.19934640522875818,0.25163398692810457,45380,45380
Verified_ORF,0.19940193154201816,194882990,-0.6659770114942527,8.582498741149902,0.1103448275862069,49.7057701149426,51202.847200000026,0.32413793103448274,0.20459770114942527,0.22528735632183908,66700,67075
Verified_ORF,0.2066607265719634,1425329719,-0.1055441478439429,8.021688270568848,0.09753593429158111,45.526416837782506,110240.35750000096,0.35010266940451745,0.24332648870636553,0.22895277207392195,109670,110420
Dubious_ORF,0.17416859265039353,1774042135,-0.06181818181818188,8.906645774841309,0.09090909090909091,33.80181818181817,12091.824099999982,0.32727272727272727,0.2727272727272727,0.18181818181818182,11460,11585
Verified_ORF,0.30073043460879817,1158999437,0.5581818181818181,4.895849418640137,0.07272727272727272,17.027272727272727,5674.351199999999,0.32727272727272727,0.18181818181818182,0.38181818181818183,4470,4470
Uncharacterized_ORF,0.18310713241275672,3838405350,0.05642458100558643,7.674309730529786,0.1452513966480447,24.749720670391042,20702.792299999986,0.3798882681564246,0.19553072625698326,0.223463687150838,48930,49180
Verified_ORF,0.208377981127087,2882884933,0.09361702127659537,5.757073783874512,0.11914893617021277,32.37829787234041,27116.220800000017,0.3914893617021277,0.19999999999999996,0.26382978723404255,36900,37150
Uncharacterized_ORF,0.2113798375784784,4023866875,0.010683760683760318,5.11610050201416,0.1111111111111111,41.81418803418803,26458.130500000007,0.3418803418803419,0.21794871794871795,0.27350427350427353,34380,34505
Uncharacterized_ORF,0.19236319982664285,483564805,-0.7824324324324327,4.716408729553222,0.17567567567567569,58.62851351351349,8909.765199999994,0.2972972972972973,0.21621621621621623,0.24324324324324326,11460,11585
Dubious_ORF,0.11603245968627597,531096910,0.24513274336283186,10.312378883361813,0.12389380530973451,69.19477876106194,13287.723199999979,0.4247787610619469,0.23893805309734514,0.23008849557522124,9970,10220
Verified_ORF,0.2087938337582353,1762611505,-0.32919463087248346,8.113878059387208,0.1610738255033557,43.925268456375846,35072.73330000007,0.35570469798657717,0.18791946308724833,0.2348993288590604,54320,54570
Verified_ORF,0.18303319023042558,2829627212,-0.21282051282051306,6.916873359680175,0.11965811965811965,45.64662393162393,27090.71650000001,0.36752136752136755,0.21794871794871795,0.25213675213675213,41370,41495
Verified_ORF,0.3018148003937949,4109838964,-0.38558951965065424,6.4521577835083,0.10189228529839883,36.92781659388654,77764.58430000045,0.3027656477438137,0.2183406113537118,0.22998544395924309,95230,95855
Uncharacterized_ORF,0.1143328282998329,1395824261,-1.1000000000000003,11.38139362335205,0.15384615384615385,129.40769230769232,3319.8651000000004,0.3076923076923077,0.2692307692307693,0.15384615384615385,4470,4470
Verified_ORF,0.24610061720004348,2233719813,-0.759848484848486,5.347094154357909,0.07744107744107745,41.46339225589254,135095.93250000043,0.2676767676767677,0.2441077441077441,0.24663299663299665,167650,168150
Dubious_ORF,0.1747830898106229,728241409,0.5867924528301885,9.485313987731931,0.22641509433962265,43.72386792452831,12896.395199999983,0.5094339622641509,0.1320754716981132,0.22641509433962265,17420,17670
Verified_ORF,0.3138259565069043,2660678015,-0.16310995445673335,4.102547645568847,0.05855562784645413,30.16378009108669,160666.37319999957,0.22381262199089136,0.2830188679245283,0.15484710474951202,180710,181710
Dubious_ORF,0.14728399697393707,747446541,0.7979591836734693,8.677460670471191,0.13265306122448978,32.57142857142856,11143.172499999993,0.44897959183673464,0.20408163265306123,0.2551020408163265,7450,7700
Dubious_ORF,0.13314095802329096,3731889732,-0.5990990990990989,11.165553474426268,0.07207207207207207,69.9207207207207,12859.893699999986,0.2882882882882883,0.25225225225225223,0.18018018018018017,8480,8605
pseudogene,0.19466868170405227,2178697615,-0.21428571428571427,9.646227073669433,0.17142857142857143,42.22425396825396,37814.24150000004,0.3936507936507936,0.20317460317460317,0.19365079365079366,79190,79940
Uncharacterized_ORF,0.2332628246908087,692074162,-0.29696969696969716,8.540078544616701,0.11111111111111112,33.72323232323231,11138.65329999999,0.25252525252525254,0.2727272727272727,0.2222222222222222,8480,8855
Uncharacterized_ORF,0.35533661524630694,2185037991,0.08128078817733984,4.488143348693847,0.08374384236453203,20.969950738916243,20593.296799999996,0.28078817733990147,0.3497536945812808,0.2561576354679803,8940,8940
Uncharacterized_ORF,0.1701398010402987,1945333685,0.33664596273291925,11.763691139221194,0.055900621118012424,59.97515527950309,18010.443499999987,0.3913043478260869,0.24223602484472048,0.3167701863354037,16500,16500
Dubious_ORF,0.21365915488315462,2305674563,0.958762886597938,5.304862785339354,0.11340206185567009,14.909278350515466,10916.832099999987,0.48453608247422675,0.20618556701030927,0.23711340206185566,13980,14105
Dubious_ORF,0.21157042897752762,1018238480,0.32222222222222224,9.192176246643069,0.14141414141414144,24.887878787878787,11604.705199999988,0.4141414141414142,0.16161616161616163,0.19191919191919193,16960,17335
Verified_ORF,0.28880905516846384,1350151202,-0.3942184154175592,4.993328285217284,0.13062098501070663,28.51629550321199,52757.16970000007,0.3147751605995717,0.24411134903640258,0.20556745182012848,80220,80720
Dubious_ORF,0.26183644541327117,227624892,-0.10148883374689817,8.363950920104983,0.08436724565756823,31.692828784119094,44385.64230000002,0.315136476426799,0.23821339950372208,0.24317617866004962,48360,48735
Dubious_ORF,0.2973626834995895,843053307,-0.2662420382165606,9.488472938537598,0.07643312101910828,31.528025477707,17003.2474,0.2802547770700637,0.28025477707006374,0.2356687898089172,10430,10555
Uncharacterized_ORF,0.26901958540212123,1063906668,-0.6314393939393917,6.473472404479979,0.06439393939393939,32.90948232323238,86975.34070000054,0.2095959595959596,0.2537878787878788,0.2272727272727273,82280,83030
Dubious_ORF,0.23110623644535475,2409357393,0.359375,9.58781871795654,0.14375,53.2644375,18615.709299999988,0.425,0.20625,0.21875,12950,13200
Uncharacterized_ORF,0.14794120682194745,1797113094,-0.14380952380952372,9.38571033477783,0.05714285714285714,48.22390476190475,11974.170299999992,0.3333333333333333,0.20952380952380956,0.2761904761904762,19480,19730
Verified_ORF,0.19935924161264487,800224597,-0.3347826086956518,8.80813808441162,0.10344827586206896,39.56599700149931,76245.55970000039,0.3238380809595202,0.2128935532233883,0.24437781109445275,70250,71125
Dubious_ORF,0.20922261073279508,672528404,-0.15315315315315325,7.911705207824706,0.12612612612612614,75.95504504504504,12881.628199999988,0.36936936936936937,0.3153153153153153,0.17117117117117117,17880,18005
Verified_ORF,0.29086189552573743,3236998812,0.1476190476190476,9.520771598815916,0.07142857142857142,17.05476190476191,4524.222200000001,0.30952380952380953,0.2857142857142857,0.21428571428571427,8480,8480
Dubious_ORF,0.19296002607552173,804609804,0.23762376237623772,8.675977897644042,0.13861386138613863,52.26633663366336,11661.761799999984,0.36633663366336633,0.21782178217821785,0.26732673267326734,16960,17460
Dubious_ORF,0.055090540859032415,1483642535,0.8676470588235295,9.300160789489745,0.11764705882352941,60.09117647058823,4052.887999999999,0.5,0.17647058823529413,0.23529411764705882,12490,12490
Verified_ORF,0.15654383631388208,1641654701,-0.9780612244897958,6.6298933029174805,0.0816326530612245,36.9627551020408,22965.46140000001,0.24489795918367346,0.2040816326530612,0.22448979591836735,23950,24325
Verified_ORF,0.17768982453921905,331484799,-0.08287128712871292,8.840823554992678,0.08415841584158415,35.13398019801998,111621.92550000106,0.32475247524752476,0.25742574257425743,0.2108910891089109,90190,91065
Verified_ORF,0.22439632721684788,19529474,-0.6792354474370128,6.694235038757324,0.07819287576020852,47.598627280625784,131475.31820000042,0.26238053866203304,0.2154648132059079,0.2380538662033015,114710,116210
Verified_ORF,0.18063261407351672,1121369063,-0.5593448940269743,5.765883827209472,0.08863198458574181,39.547013487476086,117634.57700000102,0.2832369942196532,0.2678227360308285,0.22061657032755297,164100,165475
Verified_ORF,0.17051481078092573,3659789041,-0.8244855967078177,5.526080131530762,0.06172839506172839,54.6594650205762,54138.98639999999,0.22839506172839505,0.3271604938271605,0.24897119341563786,29340,29340
Verified_ORF,0.16870196453300512,1397257809,0.2893023255813952,9.095538139343262,0.13953488372093023,47.13023255813952,24273.973500000007,0.3674418604651163,0.21395348837209305,0.2930232558139535,30940,31190
Verified_ORF,0.19160176173604193,1937761975,-0.6513876454789613,6.430900001525878,0.06803939122649955,48.63099373321424,123608.07900000081,0.2542524619516562,0.3267681289167413,0.20053715308863027,68650,69025
Uncharacterized_ORF,0.15902774928919394,692664517,-0.4487179487179488,11.068786430358884,0.15384615384615385,74.0179487179487,4642.344600000002,0.358974358974359,0.358974358974359,0.1282051282051282,11000,11000
transposable_element_gene,0.2254761375623099,1350396222,-0.8100456621004557,7.018103599548339,0.08447488584474885,49.108036529680376,49896.91350000006,0.2511415525114155,0.2831050228310502,0.2009132420091324,54780,54905
transposable_element_gene,0.2003985257297083,1798185268,-0.6975706214689306,7.384942436218262,0.08305084745762711,46.692954802260196,202212.7270000001,0.280225988700565,0.25649717514124293,0.19887005649717515,206170,207045
Dubious_ORF,0.16576467488384347,3455368926,0.5692307692307692,7.5418180465698255,0.07692307692307693,43.36451923076923,11250.18089999999,0.33653846153846156,0.1826923076923077,0.3653846153846154,4470,4845
Verified_ORF,0.23765509613122465,21762281,-0.08385321100917434,9.06117649078369,0.05688073394495413,34.425724770642205,58607.236600000135,0.3119266055045872,0.23669724770642203,0.30458715596330277,31860,31860
Verified_ORF,0.20517827725989723,2416211878,-0.2823913043478263,8.598422431945803,0.09565217391304348,40.062847826086944,52428.89930000005,0.31521739130434784,0.20652173913043478,0.2565217391304348,41830,42205
Verified_ORF,0.20380522837015783,1121259945,-0.8936339522546408,4.570389366149903,0.07294429708222812,35.28966843501333,86215.4325000005,0.25331564986737404,0.22679045092838196,0.22413793103448276,53860,54110
